pathway_id	pathway_name	gene_id
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G024484
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G037177
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G396397
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G324083
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G313672
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G137139
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G364366
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G443091
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G149105
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G139296
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G004111
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G394007
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G354804
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G896790
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G140885
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G004172
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G051613
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G889138
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G442129
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G114325
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhF
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G086117
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad6
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G887911
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad3
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad7
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad9
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad4
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad4L
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhH
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhA
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhI
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhG
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhE
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhD
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhF
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhK
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G450705
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G335564
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	rps12
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G075144
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G069061
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G359260
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	petD
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	AC206788.3_FG015
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G383052
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G042034
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G878308
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G141667
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G154667
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G870446
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G379540
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G854065
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	nad5
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhB
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	orf149
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhB
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	ndhB
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G110277
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G115621
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G008464
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM5G886688
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G105207
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G006085
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G097040
PWY0-1334	NADH to cytochrome <i>bd</i> oxidase electron transfer	GRMZM2G010555
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G010823
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G348729
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G039251
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G064695
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G072054
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G179170
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G002416
PWY-5690	TCA cycle variation III (eukaryotic)	AC188582.3_FG002
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G064023
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G063909
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G135588
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G063851
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G127429
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G176397
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G467338
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G020801
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G311024
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G009808
PWY-5690	TCA cycle variation III (eukaryotic)	aco2
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G146965
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G306945
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G109271
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G079888
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G119950
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G105438
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G302259
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G076524
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G160685
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G134134
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G117984
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G122780
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G064799
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G056912
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G023760
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G398876
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G173251
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G018566
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G006672
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G116872
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G120857
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G404855
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G025366
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G072744
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G415359
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G161245
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G101290
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G466833
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G077415
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G068455
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G154595
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM5G811212
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G141289
PWY-5690	TCA cycle variation III (eukaryotic)	GRMZM2G035767
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G122126
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G074946
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G148769
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G136918
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM5G848696
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM5G818186
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G006620
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	pdh1
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G068665
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G153984
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G440208
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G014813
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G074454
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G431708
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G145715
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G398473
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	AC209860.3_FG004
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G413647
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G002656
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G179521
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G130230
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G031107
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G426964
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	gpm175
OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch)	GRMZM2G119261
P21-PWY	pentose phosphate pathway (partial)	GRMZM2G026807
P21-PWY	pentose phosphate pathway (partial)	GRMZM2G083102
P21-PWY	pentose phosphate pathway (partial)	GRMZM2G178960
P21-PWY	pentose phosphate pathway (partial)	GRMZM2G010494
P21-PWY	pentose phosphate pathway (partial)	GRMZM2G033208
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM5G828312
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G139550
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G134256
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G010494
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G033208
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G026807
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G083102
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G178960
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G153141
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G100208
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G104070
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G035599
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	AC197555.3_FG008
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM5G891282
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM5G874903
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	GRMZM2G456086
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G170457
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G125170
PWY-3781	aerobic respiration -- electron donor II	cob
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G150030
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G473709
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G064896
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G171664
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G702253
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G152952
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G018664
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G038365
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G122039
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G171476
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G172427
PWY-3781	aerobic respiration -- electron donor II	cob
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G165483
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G054687
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G143357
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G125432
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G451281
PWY-3781	aerobic respiration -- electron donor II	AC214350.3_FG007
PWY-3781	aerobic respiration -- electron donor II	als1
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G162748
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G318346
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G401139
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G158304
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G034120
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G067707
PWY-3781	aerobic respiration -- electron donor II	isp1
PWY-3781	aerobic respiration -- electron donor II	cob
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G106462
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G111926
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G107597
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G146965
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G306945
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G109271
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G079888
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G119950
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G105438
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G302259
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G076524
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G160685
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G134134
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G117984
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G122780
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G064799
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G056912
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G023760
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G398876
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G072806
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G126038
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G058783
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G149414
PWY-3781	aerobic respiration -- electron donor II	ndhK
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G132748
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G003230
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G475437
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G175383
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G070685
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G394607
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G481222
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G041028
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G456603
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G018941
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G070716
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G137312
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G014382
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G137648
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G040209
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G172442
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G087312
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G176216
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G087212
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G475482
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G072264
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G801031
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G444541
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G084779
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G404025
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G046924
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G112956
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G125668
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G117811
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G143651
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G358205
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G123966
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G330213
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G173277
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G145854
PWY-3781	aerobic respiration -- electron donor II	AC195340.3_FG002
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G304947
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G163468
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G070573
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G024484
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G037177
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G396397
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G324083
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G313672
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G137139
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G364366
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G443091
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G149105
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G139296
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G004111
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G394007
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G354804
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G896790
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G140885
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G004172
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G051613
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G889138
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G442129
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G114325
PWY-3781	aerobic respiration -- electron donor II	ndhF
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G086117
PWY-3781	aerobic respiration -- electron donor II	nad6
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G887911
PWY-3781	aerobic respiration -- electron donor II	nad3
PWY-3781	aerobic respiration -- electron donor II	nad7
PWY-3781	aerobic respiration -- electron donor II	nad9
PWY-3781	aerobic respiration -- electron donor II	nad4
PWY-3781	aerobic respiration -- electron donor II	nad4L
PWY-3781	aerobic respiration -- electron donor II	ndhH
PWY-3781	aerobic respiration -- electron donor II	ndhA
PWY-3781	aerobic respiration -- electron donor II	ndhI
PWY-3781	aerobic respiration -- electron donor II	ndhG
PWY-3781	aerobic respiration -- electron donor II	ndhE
PWY-3781	aerobic respiration -- electron donor II	ndhD
PWY-3781	aerobic respiration -- electron donor II	ndhF
PWY-3781	aerobic respiration -- electron donor II	ndhK
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G450705
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G335564
PWY-3781	aerobic respiration -- electron donor II	rps12
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G075144
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G069061
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G359260
PWY-3781	aerobic respiration -- electron donor II	petD
PWY-3781	aerobic respiration -- electron donor II	AC206788.3_FG015
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G383052
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G042034
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G878308
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G141667
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G154667
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G870446
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G379540
PWY-3781	aerobic respiration -- electron donor II	GRMZM5G854065
PWY-3781	aerobic respiration -- electron donor II	nad5
PWY-3781	aerobic respiration -- electron donor II	ndhB
PWY-3781	aerobic respiration -- electron donor II	orf149
PWY-3781	aerobic respiration -- electron donor II	ndhB
PWY-3781	aerobic respiration -- electron donor II	ndhB
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G110277
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G115621
PWY-3781	aerobic respiration -- electron donor II	GRMZM2G008464
